Time,Length
42.768906,1466
42.768907,1466
42.768908,1083
42.770433,1466
42.770434,1466
42.770435,901
42.771894,66
42.772321,66
42.807422,774
42.807518,54
42.810884,54
42.812172,54
42.812298,54
42.81619,66
42.81627,54
42.81646,66
42.816528,54
42.816753,571
42.817127,571
42.820363,1466
42.820363,1466
42.820435,54
42.821063,1466
42.821064,58
42.821064,1466
42.821065,1466
42.821066,813
42.821127,54
42.821162,54
42.823179,1466
42.82318,1466
42.823182,968
42.823364,1402
42.844207,365
42.844462,87
42.844517,54
42.844696,85
42.844818,93
42.844909,54
42.845633,93
42.847853,54
42.861269,199
42.861269,199
42.862265,105
42.863148,105
42.86511,54
42.86923,1466
42.86963,1058
42.869653,54
42.870334,930
42.890281,54
42.910572,54
42.917609,66
42.950768,54
42.950768,54
43.251791,1466
43.251791,489
43.295906,54
43.302264,872
43.306254,1466
43.306255,114
43.306373,1466
43.306375,1466
43.306375,1466
43.306375,1466
43.306375,1466
43.306376,1466
43.306376,1466
43.306376,1466
43.306377,1466
43.306377,1466
43.306377,1466
43.306378,935
43.306578,1466
43.306578,1466
43.30658,1466
43.30658,1466
43.30658,1466
43.350771,54
43.350808,1466
43.350809,1466
43.350809,1466
43.35081,1466
43.35081,1466
43.35081,1466
43.350811,1466
43.350811,1466
43.350811,1466
43.350812,1466
43.350812,1466
43.350812,1466
43.350812,1466
43.350813,1466
43.350813,1466
43.350813,1466
43.350814,1466
43.354307,54
43.354344,1466
43.354344,1466
43.354345,1466
43.354345,1466
43.354346,1466
43.354346,1466
43.354346,1466
43.354347,1466
43.354347,1466
43.354347,1466
43.354347,1466
43.354347,1466
43.354348,1466
43.354348,755
43.392836,54
43.396365,54
43.399227,54
43.400562,54
43.403208,54
43.432377,857
43.473033,54
44.983556,150
45.243519,150
45.488434,150
45.738489,503
46.738424,503
48.69035,212
48.735718,62
48.736363,503
48.791218,1307
48.791304,496
48.857661,203
48.857662,61
48.858004,70
48.858078,199
48.858079,203
48.858298,70
48.865051,61
48.891791,70
49.000339,54
49.013607,1466
49.014007,296
49.014054,54
50.008822,238
50.014642,77
50.021098,202
50.05364,62
50.112504,81
50.113495,239
50.132388,73
50.13352,62
50.159339,70
50.213577,81
50.21444,240
50.23092,73
50.234662,62
50.257241,70
50.328225,300
50.331849,61
50.332027,74
50.3322,70
50.358282,70
50.363779,240
50.407169,62
50.470224,633
50.470238,61
50.470346,161
50.47055,70
50.473406,161
50.473667,175
50.492418,62
50.49373,1247
50.495646,70
50.497822,1392
50.497822,389
50.498039,70
50.524294,70
52.04879,241
52.092965,62
52.163924,329
52.168921,61
52.169175,70
52.170295,101
52.179449,249
52.224424,62
52.2927,303
52.29641,61
52.296411,130
52.296649,70
52.322514,70
52.44571,243
52.488318,62
52.550005,323
52.552923,61
52.552923,312
52.553284,70
52.579298,70
52.741881,503
53.647008,107
53.647098,54
54.263512,97
54.303974,54
54.866558,66
54.922775,66
56.457029,54
56.457147,54
56.457287,54
56.457383,54
56.457976,92
56.458322,87
56.45847,67
56.474645,361
56.501619,85
56.50162,54
56.50162,85
56.501621,54
56.501762,54
56.50189,54
56.517772,54
56.520407,62
56.627039,1392
56.627254,1392
56.627427,70
56.627667,1392
56.627668,1392
56.627669,1392
56.627669,1392
56.62767,361
56.62775,91
56.627782,70
56.627862,70
56.627902,70
56.633432,1392
56.633791,1392
56.633792,1392
56.633793,1392
56.633979,70
56.634107,70
56.634856,1392
56.634929,1392
56.635044,70
56.635189,1392
56.636255,1392
56.636481,1392
56.636482,1392
56.636505,70
56.636605,70
56.638827,1392
56.639199,1392
56.639333,1392
56.639335,1392
56.639335,1392
56.639336,1392
56.639354,70
56.639492,70
56.639567,70
56.640304,1392
56.640306,1392
56.640437,70
56.640762,1392
56.643116,1392
56.643196,400
56.643283,70
56.669502,70
56.775015,65
56.818153,62
56.864612,87
56.864711,67
56.964224,65
57.009488,62
57.207309,92
57.249589,65
57.29374,1392
57.294338,1392
57.29434,568
57.294643,70
57.29501,1098
57.295061,1332
57.29512,70
57.3004,1392
57.300526,70
57.306503,70
57.307633,1392
57.307635,1392
57.307635,1392
57.307636,1302
57.312815,83
57.314043,75
57.314045,79
57.322122,166
57.322429,95
57.322735,66
57.323371,66
57.323809,66
57.328143,66
57.328213,54
57.328276,66
57.328333,54
57.328446,571
57.328634,571
57.417525,65
57.446345,62
57.446386,66
57.446451,54
57.446801,571
57.447521,1392
57.447522,1392
57.447524,1392
57.447524,1392
57.447524,1392
57.447524,1392
57.447525,1392
57.447525,1392
57.447526,1392
57.447526,1392
57.447526,1392
57.447527,1291
57.447527,1392
57.447527,1392
57.447528,1392
57.447528,1392
57.447529,1392
57.447529,1392
57.447529,1392
57.44753,1392
57.44753,1392
57.447531,1392
57.447531,1392
57.447532,1392
57.447532,1392
57.447532,1392
57.447533,1392
57.447533,1392
57.447533,1392
57.447534,1392
57.447534,1392
57.447534,1392
57.447828,1392
57.447829,1392
57.447829,687
57.44783,1386
57.44783,1392
57.44783,1392
57.447831,1392
57.447831,1392
57.447831,1392
57.447832,1392
57.447832,1392
57.447832,1392
57.447833,1392
57.447833,1392
57.447833,1392
57.447834,1392
57.447916,54
57.447916,1466
57.447972,70
57.448155,1392
57.448156,1392
57.448157,1392
57.448157,1392
57.448157,1392
57.448158,1392
57.448158,1024
57.448191,70
57.44828,1466
57.44828,1326
57.448281,113
57.448282,113
57.448349,70
57.44835,66
57.448745,70
57.448936,70
57.451989,180
57.45208,1392
57.452244,1392
57.452373,1169
57.452456,451
57.45261,154
57.453646,70
57.454919,312
57.455025,54
57.456264,1466
57.456447,1466
57.456474,54
57.45674,1326
57.456741,113
57.456817,54
57.458148,180
57.464171,312
57.489771,217
57.494544,54
57.504489,54
57.506242,270
57.525645,383
57.553133,245
57.591386,62
57.591482,1052
57.591482,1466
57.591484,1466
57.591484,1466
57.591485,1466
57.591486,1466
57.591486,1119
57.591486,1466
57.591487,1466
57.591488,1466
57.591488,1466
57.591489,1466
57.591489,1119
57.59149,1119
57.59149,1466
57.59149,1466
57.591598,66
57.591657,54
57.591721,54
57.591721,1466
57.591722,1466
57.591723,1034
57.591815,54
57.591857,1466
57.59187,54
57.594184,134
57.594735,1466
57.600564,1466
57.600567,1466
57.600572,1466
57.600572,1466
57.600573,1466
57.600573,1466
57.600574,1466
57.600574,1466
57.600575,1466
57.600575,1466
57.600576,1466
57.600577,1466
57.600577,1466
57.600578,1466
57.600578,1466
57.600578,1466
57.600579,1466
57.60058,1466
57.60058,1466
57.600581,1466
57.600581,1466
57.600582,1466
57.600583,988
57.600729,54
57.611902,63
57.613215,1392
57.613216,1392
57.613921,1392
57.613922,1392
57.613924,1392
57.613924,1392
57.613924,1392
57.613925,1392
57.613925,1392
57.613926,1392
57.613926,1392
57.613926,1392
57.613927,1392
57.613927,1392
57.614933,70
57.615386,1411
57.616185,1392
57.616186,1392
57.616323,66
57.616541,1392
57.616541,1392
57.616542,1392
57.616543,1392
57.616722,66
57.616866,1429
57.617533,1392
57.617534,1392
57.617618,66
57.617758,1392
57.617759,1392
57.618422,70
57.619507,1392
57.619662,1392
57.619759,66
57.619949,1392
57.61995,1392
57.619951,1392
57.620886,1392
57.620965,70
57.620977,66
57.620978,66
57.62104,54
57.621072,54
57.621393,571
57.621569,571
57.622246,1392
57.622428,66
57.622525,54
57.622779,571
57.624587,1392
57.624588,1392
57.624588,1392
57.624976,1392
57.624976,1392
57.624977,1392
57.624978,1392
57.624978,1392
57.624979,1392
57.62512,70
57.626121,206
57.626385,206
57.626533,66
57.626565,54
57.627279,105
57.62746,1392
57.62759,1392
57.627922,1392
57.627923,1392
57.627924,1392
57.627924,1392
57.628314,105
57.62851,571
57.628797,1425
57.628884,1392
57.628951,1435
57.62903,1392
57.629058,206
57.629059,281
57.62932,1392
57.62932,1392
57.630121,105
57.630172,1392
57.630313,1392
57.630519,70
57.630613,1392
57.630614,1392
57.630805,1382
57.631489,1390
57.632913,206
57.633051,54
57.633269,54
57.634315,282
57.635601,1392
57.635705,1392
57.635879,54
57.636059,1392
57.63606,1392
57.63606,1392
57.636061,1392
57.636061,1392
57.636322,1392
57.636322,1392
57.636323,1392
57.636324,1392
57.636324,1392
57.636324,1392
57.637323,1392
57.638197,105
57.638411,1392
57.638574,70
57.638722,70
57.638948,1392
57.638949,1392
57.63895,1392
57.6397,1392
57.647736,1392
57.647783,282
57.647812,1392
57.647812,1392
57.64785,282
57.647929,1392
57.647929,1392
57.647929,1392
57.64793,1392
57.64793,1392
57.647931,1392
57.647931,1392
57.647932,1392
57.647932,1392
57.647932,1392
57.647932,1392
57.647933,1392
57.647933,1392
57.647934,1392
57.647934,1392
57.647934,1392
57.647935,1392
57.647935,1392
57.648025,280
57.648074,1392
57.648075,1392
57.648076,1392
57.648076,1392
57.648077,1392
57.648077,1392
57.648078,1392
57.648078,1392
57.648078,1392
57.648079,1392
57.648095,1407
57.648196,1466
57.648513,70
57.648603,70
57.648685,71
57.64877,71
57.649439,1392
57.649441,1392
57.649503,1466
57.649533,54
57.649592,1392
57.649592,1392
57.649594,1392
57.649594,1392
57.650023,1466
57.650023,1466
57.650025,1466
57.650025,1466
57.650025,1466
57.650026,1466
57.650026,1466
57.650026,1466
57.650027,1466
57.650027,1466
57.650028,1466
57.650028,1466
57.650028,1466
57.650136,54
57.650196,1466
57.65021,54
57.651082,1392
57.651084,1392
57.651573,1392
57.651574,1392
57.651576,1392
57.651577,1392
57.65192,1392
57.652169,1392
57.652316,1392
57.652318,1392
57.652543,71
57.65448,1406
57.654539,957
57.657931,71
57.658118,1407
57.658258,1405
57.659017,1413
57.660098,743
57.661106,280
57.662354,1412
57.662943,54
57.664947,1361
57.665066,71
57.666598,54
57.668984,281
57.67185,1386
57.672912,281
57.673334,280
57.673334,280
57.676946,101
57.677284,1373
57.677544,1369
57.678239,161
57.67832,59
57.678621,59
57.678922,341
57.679031,280
57.679186,341
57.679186,116
57.679222,54
57.680206,79
57.680479,59
57.683093,71
57.692351,295
57.697037,296
57.710572,54
57.713995,54
57.718462,54
57.719929,54
57.734063,54
57.738857,54
57.748792,1466
57.748952,385
57.748966,54
57.749048,1014
57.753904,642
57.761751,243
57.772442,1392
57.773317,1392
57.773318,1392
57.773319,1392
57.773319,1392
57.773319,1392
57.77332,1392
57.77332,1392
57.773321,1392
57.773321,1392
57.773321,1392
57.773322,1392
57.773323,1392
57.773323,1392
57.773324,1392
57.773324,1392
57.773325,1392
57.773325,1392
57.773326,1392
57.773326,1392
57.773747,71
57.773856,71
57.773937,1392
57.773937,1392
57.774323,1392
57.774324,1392
57.774614,976
57.774614,1392
57.774615,1392
57.774615,1392
57.774616,1392
57.774616,1392
57.774616,1392
57.774616,1392
57.774839,71
57.775351,1392
57.77556,1392
57.776062,1392
57.776063,1392
57.776064,1392
57.776064,1392
57.776064,1392
57.776065,1392
57.776065,1392
57.776065,1392
57.776066,1392
57.776207,71
57.776831,1392
57.776971,1392
57.777275,1392
57.777275,1392
57.777276,1392
57.778083,1392
57.778204,1392
57.778324,71
57.778905,1392
57.778906,1392
57.778907,1392
57.778907,1392
57.778908,1392
57.778908,1392
57.778909,1392
57.778909,1392
57.778909,1392
57.77891,1392
57.77891,1392
57.778911,1392
57.778911,1392
57.778911,1392
57.779056,71
57.779608,1392
57.779665,1392
57.780416,1392
57.780417,1392
57.780418,1392
57.780418,1392
57.780419,1392
57.780419,1392
57.780419,1392
57.780419,1392
57.78042,409
57.78042,1392
57.780421,1392
57.780421,1392
57.780421,1392
57.780422,1392
57.780422,1392
57.780422,1392
57.780525,71
57.78061,71
57.78085,1392
57.78085,1392
57.780851,1392
57.780851,1392
57.780852,1392
57.780852,1392
57.781969,1392
57.782102,1392
57.782183,71
57.782816,1392
57.782817,1392
57.782817,1392
57.782818,1392
57.782818,1392
57.782819,1392
57.782819,1392
57.782819,1392
57.78282,1392
57.78282,1392
57.78282,1392
57.782821,1392
57.782822,1392
57.782822,1392
57.782978,71
57.783448,1392
57.783584,1392
57.784178,1392
57.784178,1392
57.784179,1392
57.784179,1392
57.78418,1392
57.78418,1392
57.784181,1392
57.784181,1392
57.784181,1392
57.784182,1392
57.784182,128
57.784341,71
57.789722,54
57.790805,71
57.815489,1466
57.81549,452
57.815552,54
57.815711,947
57.818674,170
57.846395,647
57.850093,165
57.856603,54
57.864005,62
57.866423,1008
57.86884,198
57.871624,71
57.87269,68
57.87269,168
57.87775,71
57.877751,147
57.884104,138
57.884266,70
57.894671,227
57.908001,190
57.908649,194
57.9106,78
57.915745,94
57.916193,66
57.918316,63
57.922451,269
57.923363,66
57.927199,727
57.92984,63
57.936735,66
57.936786,54
57.93714,571
57.944488,63
57.94462,1392
57.944878,1392
57.944879,1392
57.945809,1392
57.945901,1392
57.946517,1392
57.946518,1392
57.94652,1392
57.94652,1392
57.94652,1247
57.946635,71
57.954051,1392
57.954052,1392
57.954325,896
57.954325,152
57.954635,739
57.955248,54
57.958631,92
57.977995,569
57.982734,71
57.982936,737
57.984196,78
57.984323,1466
57.985872,59
57.985873,1466
57.985939,54
57.985998,296
57.988917,118
57.989088,71
57.989136,146
57.989317,346
57.989393,427
57.994973,78
57.996217,59
57.996218,78
57.996566,59
58.000249,71
58.004359,719
58.005482,54
58.008336,634
58.008609,85
58.010286,71
58.011312,85
58.012898,438
58.014218,206
58.016924,129
58.032133,54
58.037179,1392
58.03718,769
58.037524,1392
58.037583,425
58.037583,166
58.042974,71
58.051973,54
58.058594,62
58.061106,430
58.061243,430
58.061243,93
58.061325,54
58.062529,93
58.065946,337
58.068568,204
58.076921,213
58.078273,58
58.078437,87
58.08356,54
58.088729,63
58.104078,70
58.105842,97
58.105842,59
58.112057,71
58.12322,62
58.15477,78
58.155502,59
58.155502,78
58.156787,59
58.159888,71
58.270001,97
58.312583,54
58.495608,89
58.495608,1137
58.495655,54
58.496112,89
58.537023,54
59.467228,431
59.469494,1392
59.469555,281
59.469592,66
59.491015,63
59.515887,74
59.516024,76
59.516965,66
59.518685,80
59.521932,167
59.523779,66
59.524936,82
59.525666,168
59.526296,128
59.526573,66
59.527146,66
59.528008,77
59.531744,66
59.531822,54
59.532071,571
59.533876,322
59.534507,172
59.534759,66
59.535393,66
59.53594,54
59.537698,1466
59.53802,1466
59.538063,54
59.538153,1326
59.538154,100
59.538186,54
59.539619,66
59.539657,54
59.540241,134
59.540453,571
59.54356,341
59.543816,341
59.543843,54
59.543926,54
59.54629,1466
59.546434,1466
59.546474,54
59.546815,793
59.548151,180
59.551784,312
59.55871,146
59.559319,85
59.559467,464
59.560616,103
59.561,59
59.56529,71
59.582071,773
59.5833,101
59.58531,66
59.585358,54
59.585804,571
59.586954,71
59.589918,66
59.589996,54
59.590367,571
59.591819,54
59.594499,58
59.59456,54
59.594811,571
59.602398,66
59.60247,54
59.60271,571
59.642066,85
59.642067,54
59.643096,1466
59.643158,54
59.643605,1466
59.643606,1466
59.643606,1466
59.643607,1466
59.643607,1466
59.643608,964
59.643715,54
59.645094,1466
59.645095,1466
59.645224,54
59.646012,1466
59.646013,281
59.646064,54
59.650518,118
59.654773,153
59.655116,577
59.65721,54
59.660096,1466
59.660498,1466
59.660565,54
59.66077,1069
59.662752,180
59.689879,54
59.689879,1466
59.68988,1466
59.68988,1034
59.689981,54
59.69137,134
59.710963,504
59.716812,1434
59.716813,1434
59.716878,54
59.717773,500
59.72157,112
59.728907,312
59.750635,54
59.769679,54
59.774615,341
59.775445,403
59.775502,54
59.783599,294
59.783599,134
59.783652,54
59.857413,1450
59.85937,92
59.859656,84
59.859744,64
59.866854,54
59.882705,242
59.88529,188
59.925384,62
59.935239,189
59.93524,149
59.935515,70
59.977328,694
59.977517,85
59.977552,54
59.982608,162
60.000789,1466
60.00099,388
60.001032,54
60.001237,349
60.002014,1466
60.00205,54
60.002812,1466
60.003281,1466
60.003281,1466
60.003282,1466
60.003283,1466
60.003284,1466
60.003284,1466
60.003285,1466
60.003285,1466
60.003286,368
60.003348,54
60.014857,1304
60.017674,1463
60.017825,54
60.020492,54
60.028779,1466
60.02878,1466
60.028823,54
60.029056,1466
60.029057,1466
60.029077,54
60.029138,938
60.069569,1466
60.069793,1466
60.069833,54
60.070538,1466
60.070538,1466
60.070539,1466
60.070539,1466
60.07054,1466
60.07054,1466
60.070541,1466
60.070541,1466
60.070541,1466
60.070542,1466
60.070542,1466
60.070542,1466
60.070543,1466
60.070543,393
60.070594,54
60.071014,54
60.144214,1370
60.144821,1372
60.145138,1374
60.145368,1341
60.151605,75
60.15792,167
60.158322,1466
60.158833,1466
60.158833,1466
60.158834,1466
60.158835,1466
60.158836,1466
60.158837,66
60.15888,54
60.159748,1466
60.159749,1466
60.159778,54
60.16006,1466
60.16006,1466
60.160062,1466
60.160062,1466
60.160092,54
60.161131,1466
60.161132,1466
60.161196,54
60.16138,1466
60.16138,1466
60.161416,54
60.162459,95
60.162893,1466
60.16336,1466
60.163361,1466
